"Dominica","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Dominican Republic","Long-term average annual precipitation in depth (mm/year)",1962,1410.0,"X",,1967,1410.0,"X",,1972,1410.0,"X",,1977,1410.0,"X",,1982,1410.0,"X",,1987,1410.0,"X",,1992,1410.0,"X",,1997,1410.0,"X",,2002,1410.0,"X",,2007,1410.0,"X",,2012,1410.0,"X",,2017,1410.0,"X",,2018,1410.0,"X",
"Dominican Republic","Long-term average annual precipitation in volume (10^9 m3/year)",1962,68.6247,"E",,1967,68.6247,"E",,1972,68.6247,"E",,1977,68.6247,"E",,1982,68.6247,"E",,1987,68.6247,"E",,1992,68.6247,"E",,1997,68.6247,"E",,2002,68.6247,"E",,2007,68.6247,"E",,2012,68.6247,"E",,2017,68.6247,"E",,2018,68.6247,"E",
"Dominican Republic","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,1349.4285714286,"I",,1972,1373.0,"X",,1977,1271.1111111111,"I",,1982,1305.0,"X",,1987,1284.4,"I",,1992,1244.2,"I",,1997,1094.7125,"I",,2002,820.9,"X",,2007,820.9,"I",,2012,820.9,"I",,2017,820.9,"I",,2018,820.9,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ecuador","Long-term average annual precipitation in depth (mm/year)",1962,2274.0,"",,1967,2274.0,"",,1972,2274.0,"",,1977,2274.0,"",,1982,2274.0,"",,1987,2274.0,"",,1992,2274.0,"",,1997,2274.0,"",,2002,2274.0,"",,2007,2274.0,"",,2012,2274.0,"",,2017,2274.0,"",,2018,2274.0,"",
"Ecuador","Long-term average annual precipitation in volume (10^9 m3/year)",1962,644.81544,"E",,1967,644.81544,"E",,1972,644.81544,"E",,1977,644.81544,"E",,1982,644.81544,"E",,1987,644.81544,"E",,1992,644.81544,"E",,1997,644.81544,"E",,2002,582.98538,"E",,2007,582.98538,"E",,2012,582.98538,"E",,2017,582.98538,"E",,2018,582.98538,"E",
"Ecuador","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,2236.0,"X",,1972,2661.0,"I",,1977,2388.0,"I",,1982,2360.2222222222,"I",,1987,2403.0,"X",,1992,2192.0,"I",,1997,2454.0,"I",,2002,2575.0,"I",,2007,2575.0,"I",,2012,2575.0,"I",,2017,2575.0,"I",,2018,2575.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Egypt","Long-term average annual precipitation in depth (mm/year)",1962,18.1,"",,1967,18.1,"",,1972,18.1,"",,1977,18.1,"",,1982,18.1,"",,1987,18.1,"",,1992,18.1,"",,1997,18.1,"",,2002,18.1,"",,2007,18.1,"",,2012,18.1,"",,2017,18.1,"",,2018,18.1,"",
"Egypt","Long-term average annual precipitation in volume (10^9 m3/year)",1962,18.126245,"E",,1967,18.126245,"E",,1972,18.126245,"E",,1977,18.126245,"E",,1982,18.126245,"E",,1987,18.126245,"E",,1992,18.126245,"E",,1997,18.126245,"E",,2002,18.126245,"E",,2007,18.126245,"E",,2012,18.126245,"E",,2017,18.126245,"E",,2018,18.126245,"E",
"Egypt","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,122.0666666667,"I",,1972,107.005,"I",,1977,101.305,"I",,1982,116.1,"I",,1987,137.5428571429,"I",,1992,170.4,"X",,1997,96.0333333333,"I",,2002,106.6,"X",,2007,106.6,"I",,2012,106.6,"I",,2017,106.6,"I",,2018,106.6,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"El Salvador","Long-term average annual precipitation in depth (mm/year)",1962,1784.0,"","[78]",1967,1784.0,"","[79]",1972,1784.0,"","[80]",1977,1784.0,"","[81]",1982,1784.0,"","[82]",1987,1784.0,"","[83]",1992,1784.0,"","[84]",1997,1784.0,"","[85]",2002,1784.0,"","[86]",2007,1784.0,"","[87]",2012,1784.0,"","[88]",2017,1784.0,"",,2018,1784.0,"",
"El Salvador","Long-term average annual precipitation in volume (10^9 m3/year)",1962,37.53536,"E",,1967,37.53536,"E",,1972,37.53536,"E",,1977,37.53536,"E",,1982,37.53536,"E",,1987,37.53536,"E",,1992,37.53536,"E",,1997,37.53536,"E",,2002,37.53536,"E",,2007,37.53536,"E",,2012,37.53536,"E",,2017,37.53536,"E",,2018,37.53536,"E",
"El Salvador","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,1798.1428571429,"I",,1972,1782.25,"I",,1977,1654.6666666667,"I",,1982,1614.2,"I",,1987,1653.2,"I",,1992,1775.8,"I",,1997,1557.0,"I",,2002,1434.0,"I",,2007,1434.0,"I",,2012,1434.0,"I",,2017,1434.0,"I",,2018,1434.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Equatorial Guinea","Long-term average annual precipitation in depth (mm/year)",1962,2156.0,"X",,1967,2156.0,"X",,1972,2156.0,"X",,1977,2156.0,"X",,1982,2156.0,"X",,1987,2156.0,"X",,1992,2156.0,"X",,1997,2156.0,"X",,2002,2156.0,"X",,2007,2156.0,"X",,2012,2156.0,"X",,2017,2156.0,"X",,2018,2156.0,"X",
"Equatorial Guinea","Long-term average annual precipitation in volume (10^9 m3/year)",1962,60.4758,"E",,1967,60.4758,"E",,1972,60.4758,"E",,1977,60.4758,"E",,1982,60.4758,"E",,1987,60.4758,"E",,1992,60.4758,"E",,1997,60.4758,"E",,2002,60.4758,"E",,2007,60.4758,"E",,2012,60.4758,"E",,2017,60.4758,"E",,2018,60.4758,"E",
"Equatorial Guinea","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,2803.0,"X",,1972,2643.5,"I",,1977,2385.6666666667,"I",,1982,2493.5714285714,"I",,1987,2616.25,"I",,1992,2649.6,"I",,1997,2579.0,"I",,2002,2447.0,"I",,2007,2447.0,"I",,2012,2447.0,"I",,2017,2447.0,"I",,2018,2447.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Eritrea","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,384.0,"X",,2002,384.0,"X",,2007,384.0,"X",,2012,384.0,"X",,2017,384.0,"X",,2018,384.0,"X",
"Eritrea","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,45.1584,"E",,2002,45.1584,"E",,2007,45.1584,"E",,2012,45.1584,"E",,2017,46.758073728,"E",,2018,46.758073728,"E",
"Eritrea","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,369.0,"I",,2002,333.0,"I",,2007,333.0,"I",,2012,333.0,"I",,2017,333.0,"I",,2018,333.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Estonia","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,626.0,"X",,1997,626.0,"X",,2002,626.0,"X",,2007,626.0,"X",,2012,626.0,"X",,2017,626.0,"X",,2018,626.0,"X",
"Estonia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,28.31398,"E",,1997,28.31398,"E",,2002,28.31398,"E",,2007,28.31398,"E",,2012,28.31398,"E",,2017,28.38284,"E",,2018,28.38284,"E",
"Estonia","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,658.4,"I",,1997,634.7285714286,"I",,2002,621.4,"I",,2007,621.4,"I",,2012,621.4,"I",,2017,621.4,"I",,2018,621.4,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Eswatini","Long-term average annual precipitation in depth (mm/year)",1962,788.0,"X",,1967,788.0,"X",,1972,788.0,"X",,1977,788.0,"X",,1982,788.0,"X",,1987,788.0,"X",,1992,788.0,"X",,1997,788.0,"X",,2002,788.0,"X",,2007,788.0,"X",,2012,788.0,"X",,2017,788.0,"X",,2018,788.0,"X",
"Eswatini","Long-term average annual precipitation in volume (10^9 m3/year)",1962,13.67968,"E",,1967,13.67968,"E",,1972,13.67968,"E",,1977,13.67968,"E",,1982,13.67968,"E",,1987,13.67968,"E",,1992,13.67968,"E",,1997,13.67968,"E",,2002,13.67968,"E",,2007,13.67968,"E",,2012,13.67968,"E",,2017,13.67968,"E",,2018,13.67968,"E",
"Eswatini","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,823.85,"I",,1972,833.075,"I",,1977,889.6571428571,"I",,1982,729.8,"X",,1987,738.125,"I",,1992,832.3,"I",,1997,733.5,"I",,2002,648.0,"X",,2007,648.0,"I",,2012,648.0,"I",,2017,648.0,"I",,2018,648.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ethiopia","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,848.0,"X",,2002,848.0,"X",,2007,848.0,"X",,2012,848.0,"X",,2017,848.0,"X",,2018,848.0,"X",
"Ethiopia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,936.4464,"E",,2002,936.4464,"E",,2007,936.4464,"E",,2012,936.4464,"E",,2017,963.534290416,"E",,2018,963.533637456,"E",
"Ethiopia","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,1092.6666666667,"I",,2002,1073.0,"I",,2007,1073.0,"I",,2012,1073.0,"I",,2017,1073.0,"I",,2018,1073.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Faroe Islands","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Faroe Islands","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Faroe Islands","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Fiji","Long-term average annual precipitation in depth (mm/year)",1962,2592.0,"",,1967,2592.0,"",,1972,2592.0,"",,1977,2592.0,"",,1982,2592.0,"",,1987,2592.0,"",,1992,2592.0,"",,1997,2592.0,"",,2002,2592.0,"",,2007,2592.0,"",,2012,2592.0,"",,2017,2592.0,"",,2018,2592.0,"",
"Fiji","Long-term average annual precipitation in volume (10^9 m3/year)",1962,47.35584,"E",,1967,47.35584,"E",,1972,47.35584,"E",,1977,47.35584,"E",,1982,47.35584,"E",,1987,47.35584,"E",,1992,47.35584,"E",,1997,47.35584,"E",,2002,47.35584,"E",,2007,47.35584,"E",,2012,47.35584,"E",,2017,47.35584,"E",,2018,47.35584,"E",
"Fiji","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,2298.2857142857,"I",,1972,2548.4,"I",,1977,2862.4285714286,"I",,1982,2536.0,"X",,1987,2291.25,"I",,1992,2387.5714285714,"I",,1997,2364.0,"X",,2002,2376.0,"X",,2007,2376.0,"I",,2012,2376.0,"I",,2017,2376.0,"I",,2018,2376.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Finland","Long-term average annual precipitation in depth (mm/year)",1962,536.0,"X",,1967,536.0,"X",,1972,536.0,"X",,1977,536.0,"X",,1982,536.0,"X",,1987,536.0,"X",,1992,536.0,"X",,1997,536.0,"X",,2002,536.0,"X",,2007,536.0,"X",,2012,536.0,"X",,2017,536.0,"X",,2018,536.0,"X",
"Finland","Long-term average annual precipitation in volume (10^9 m3/year)",1962,181.2484,"E",,1967,181.2484,"E",,1972,181.2484,"E",,1977,181.2484,"E",,1982,181.2484,"E",,1987,181.2484,"E",,1992,181.2484,"E",,1997,181.2484,"E",,2002,181.2484,"E",,2007,181.39312,"E",,2012,181.39312,"E",,2017,181.4092,"E",,2018,181.4092,"E",
"Finland","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,531.3428571429,"I",,1972,513.7,"X",,1977,515.9,"I",,1982,532.4,"X",,1987,581.9714285714,"I",,1992,585.15,"I",,1997,537.9,"X",,2002,518.3,"I",,2007,518.3,"I",,2012,518.3,"I",,2017,518.3,"I",,2018,518.3,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"France","Long-term average annual precipitation in depth (mm/year)",1962,867.0,"",,1967,867.0,"",,1972,867.0,"",,1977,867.0,"",,1982,867.0,"",,1987,867.0,"",,1992,867.0,"",,1997,867.0,"",,2002,867.0,"",,2007,867.0,"",,2012,867.0,"",,2017,867.0,"",,2018,867.0,"",
"France","Long-term average annual precipitation in volume (10^9 m3/year)",1962,476.06103,"E",,1967,476.06103,"E",,1972,476.06103,"E",,1977,476.06103,"E",,1982,476.06103,"E",,1987,476.06103,"E",,1992,476.06103,"E",,1997,476.06103,"E",,2002,476.06103,"E",,2007,476.06103,"E",,2012,476.06103,"E",,2017,476.058429,"E",,2018,476.058429,"E",
"France","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,813.4571428571,"I",,1972,781.5,"I",,1977,807.4,"I",,1982,899.9,"X",,1987,664.8333333333,"I",,1992,712.35,"I",,1997,817.9285714286,"I",,2002,818.0,"X",,2007,818.0,"I",,2012,818.0,"I",,2017,818.0,"I",,2018,818.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Gabon","Long-term average annual precipitation in depth (mm/year)",1962,1831.0,"X",,1967,1831.0,"X",,1972,1831.0,"X",,1977,1831.0,"X",,1982,1831.0,"X",,1987,1831.0,"X",,1992,1831.0,"X",,1997,1831.0,"X",,2002,1831.0,"X",,2007,1831.0,"X",,2012,1831.0,"X",,2017,1831.0,"X",,2018,1831.0,"X",
"Gabon","Long-term average annual precipitation in volume (10^9 m3/year)",1962,490.10377,"E",,1967,490.10377,"E",,1972,490.10377,"E",,1977,490.10377,"E",,1982,490.10377,"E",,1987,490.10377,"E",,1992,490.10377,"E",,1997,490.10377,"E",,2002,490.10377,"E",,2007,490.10377,"E",,2012,490.10377,"E",,2017,490.10377,"E",,2018,490.10377,"E",
"Gabon","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,1850.4,"I",,1972,1906.0,"I",,1977,1888.0,"I",,1982,1881.6666666667,"I",,1987,2020.5,"I",,1992,1861.5,"I",,1997,1758.0,"I",,2002,1842.0,"I",,2007,1842.0,"I",,2012,1842.0,"I",,2017,1842.0,"I",,2018,1842.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Gambia","Long-term average annual precipitation in depth (mm/year)",1962,836.0,"X",,1967,836.0,"X",,1972,836.0,"X",,1977,836.0,"X",,1982,836.0,"X",,1987,836.0,"X",,1992,836.0,"X",,1997,836.0,"X",,2002,836.0,"X",,2007,836.0,"X",,2012,836.0,"X",,2017,836.0,"X",,2018,836.0,"X",
"Gambia","Long-term average annual precipitation in volume (10^9 m3/year)",1962,9.4468,"E",,1967,9.4468,"E",,1972,9.4468,"E",,1977,9.4468,"E",,1982,9.4468,"E",,1987,9.4468,"E",,1992,9.4468,"E",,1997,9.4468,"E",,2002,9.4468,"E",,2007,9.4468,"E",,2012,9.4468,"E",,2017,9.4468,"E",,2018,9.4468,"E",
"Gambia","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,834.26,"I",,1972,709.85,"I",,1977,741.3714285714,"I",,1982,724.62,"I",,1987,725.5166666667,"I",,1992,805.6,"X",,1997,683.0666666667,"I",,2002,598.4,"X",,2007,598.4,"I",,2012,598.4,"I",,2017,598.4,"I",,2018,598.4,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Georgia","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1026.0,"",,1997,1026.0,"",,2002,1026.0,"",,2007,1026.0,"",,2012,1026.0,"",,2017,1026.0,"",,2018,1026.0,"",
"Georgia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,71.5122,"E",,1997,71.5122,"E",,2002,71.5122,"E",,2007,71.5122,"E",,2012,71.5122,"E",,2017,71.5122,"E",,2018,71.5122,"E",
"Georgia","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1304.8,"I",,1997,1167.5,"I",,2002,1140.0,"I",,2007,1140.0,"I",,2012,1140.0,"I",,2017,1140.0,"I",,2018,1140.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Germany","Long-term average annual precipitation in depth (mm/year)",1962,700.0,"X",,1967,700.0,"X",,1972,700.0,"X",,1977,700.0,"X",,1982,700.0,"X",,1987,700.0,"X",,1992,700.0,"X",,1997,700.0,"X",,2002,700.0,"X",,2007,700.0,"X",,2012,700.0,"X",,2017,700.0,"X",,2018,700.0,"X",
"Germany","Long-term average annual precipitation in volume (10^9 m3/year)",1962,249.879,"E",,1967,249.879,"E",,1972,249.879,"E",,1977,249.879,"E",,1982,249.879,"E",,1987,249.879,"E",,1992,249.879,"E",,1997,249.921,"E",,2002,249.928,"E",,2007,249.97,"E",,2012,250.019,"E",,2017,250.075,"E",,2018,250.075,"E",
"Germany","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,785.8,"X",,1972,673.475,"I",,1977,740.7,"I",,1982,763.4,"I",,1987,749.525,"I",,1992,739.4,"X",,1997,813.2,"I",,2002,835.5,"I",,2007,835.5,"I",,2012,835.5,"I",,2017,835.5,"I",,2018,835.5,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ghana","Long-term average annual precipitation in depth (mm/year)",1962,1187.0,"X",,1967,1187.0,"X",,1972,1187.0,"X",,1977,1187.0,"X",,1982,1187.0,"X",,1987,1187.0,"X",,1992,1187.0,"X",,1997,1187.0,"X",,2002,1187.0,"X",,2007,1187.0,"X",,2012,1187.0,"X",,2017,1187.0,"X",,2018,1187.0,"X",
"Ghana","Long-term average annual precipitation in volume (10^9 m3/year)",1962,283.14698,"E",,1967,283.14698,"E",,1972,283.14698,"E",,1977,283.14698,"E",,1982,283.14698,"E",,1987,283.14698,"E",,1992,283.14698,"E",,1997,283.14698,"E",,2002,283.14698,"E",,2007,283.14698,"E",,2012,283.14698,"E",,2017,283.14698,"E",,2018,283.14698,"E",
"Ghana","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,1294.0,"I",,1972,1220.25,"I",,1977,1218.2,"I",,1982,1235.2222222222,"I",,1987,1253.0,"X",,1992,1202.8571428571,"I",,1997,1182.7142857143,"I",,2002,1112.0,"X",,2007,1112.0,"I",,2012,1112.0,"I",,2017,1112.0,"I",,2018,1112.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Greece","Long-term average annual precipitation in depth (mm/year)",1962,652.0,"","[89]",1967,652.0,"","[90]",1972,652.0,"","[91]",1977,652.0,"","[92]",1982,652.0,"","[93]",1987,652.0,"","[94]",1992,652.0,"","[95]",1997,652.0,"","[96]",2002,652.0,"","[97]",2007,652.0,"","[98]",2012,652.0,"","[99]",2017,652.0,"",,2018,652.0,"",
"Greece","Long-term average annual precipitation in volume (10^9 m3/year)",1962,86.03792,"E",,1967,86.03792,"E",,1972,86.03792,"E",,1977,86.03792,"E",,1982,86.03792,"E",,1987,86.03792,"E",,1992,86.03792,"E",,1997,86.03792,"E",,2002,86.03792,"E",,2007,86.03792,"E",,2012,86.03792,"E",,2017,86.03792,"E",,2018,86.03792,"E",
"Greece","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,692.0285714286,"I",,1972,724.1,"X",,1977,717.7,"I",,1982,687.0,"I",,1987,609.275,"I",,1992,548.5142857143,"I",,1997,626.3,"X",,2002,597.8,"I",,2007,597.8,"I",,2012,597.8,"I",,2017,597.8,"I",,2018,597.8,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Grenade","Long-term average annual precipitation in depth (mm/year)",1962,2350.0,"X",,1967,2350.0,"X",,1972,2350.0,"X",,1977,2350.0,"X",,1982,2350.0,"X",,1987,2350.0,"X",,1992,2350.0,"X",,1997,2350.0,"X",,2002,2350.0,"X",,2007,2350.0,"X",,2012,2350.0,"X",,2017,2350.0,"X",,2018,2350.0,"X",
"Grenade","Long-term average annual precipitation in volume (10^9 m3/year)",1962,0.799,"E",,1967,0.799,"E",,1972,0.799,"E",,1977,0.799,"E",,1982,0.799,"E",,1987,0.799,"E",,1992,0.799,"E",,1997,0.799,"E",,2002,0.799,"E",,2007,0.799,"E",,2012,0.799,"E",,2017,0.799,"E",,2018,0.799,"E",
"Grenade","National Rainfall Index (NRI) (mm/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Guatemala","Long-term average annual precipitation in depth (mm/year)",1962,1996.0,"X",,1967,1996.0,"X",,1972,1996.0,"X",,1977,1996.0,"X",,1982,1996.0,"X",,1987,1996.0,"X",,1992,1996.0,"X",,1997,1996.0,"X",,2002,1996.0,"X",,2007,1996.0,"X",,2012,1996.0,"X",,2017,1996.0,"X",,2018,1996.0,"X",
"Guatemala","Long-term average annual precipitation in volume (10^9 m3/year)",1962,217.34444,"E",,1967,217.34444,"E",,1972,217.34444,"E",,1977,217.34444,"E",,1982,217.34444,"E",,1987,217.34444,"E",,1992,217.34444,"E",,1997,217.34444,"E",,2002,217.34444,"E",,2007,217.34444,"E",,2012,217.34444,"E",,2017,217.34444,"E",,2018,217.34444,"E",
"Guatemala","National Rainfall Index (NRI) (mm/yr)",,,"",,1967,2542.0,"I",,1972,2416.0,"I",,1977,2319.5,"I",,1982,2511.0,"I",,1987,2403.0,"I",,1992,2497.5,"I",,1997,2436.0,"I",,2002,2216.0,"I",,2007,2216.0,"I",,2012,2216.0,"I",,2017,2216.0,"I",,2018,2216.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Guinea","Long-term average annual precipitation in depth (mm/year)",1962,1651.0,"X",,1967,1651.0,"X",,1972,1651.0,"X",,1977,1651.0,"X",,1982,1651.0,"X",,1987,1651.0,"X",,1992,1651.0,"X",,1997,1651.0,"X",,2002,1651.0,"X",,2007,1651.0,"X",,2012,1651.0,"X",,2017,1651.0,"X",,2018,1651.0,"X",
"Guinea","Long-term average annual precipitation in volume (10^9 m3/year)",1962,405.91486,"E",,1967,405.91486,"E",,1972,405.91486,"E",,1977,405.91486,"E",,1982,405.91486,"E",,1987,405.91486,"E",,1992,405.91486,"E",,1997,405.91486,"E",,2002,405.91486,"E",,2007,405.91486,"E",,2012,405.91486,"E",,2017,405.91486,"E",,2018,405.91486,"E",
